name	sample_len	model_contig_len	score	pvalue
h_bacteria-zobellia-galactanivoranssample0	150	150	0.19586309790611267	0.5107543833965834
h_bacteria-zobellia-galactanivoranssample0	150	300	0.1901140809059143	0.3467781936240249
h_bacteria-zobellia-galactanivoranssample0	150	500	0.27426931262016296	0.2668535626258255
h_bacteria-zobellia-galactanivoranssample0	150	1000	0.4982672333717346	0.06456303346174182
h_bacteria-zobellia-galactanivoranssample1	150	150	0.6835869550704956	0.09329849889077825
h_bacteria-zobellia-galactanivoranssample1	150	300	0.3559344708919525	0.23138837534382467
h_bacteria-zobellia-galactanivoranssample1	150	500	0.03209224343299866	0.5495305650153343
h_bacteria-zobellia-galactanivoranssample1	150	1000	0.38850435614585876	0.09927109298285369
h_bacteria-zobellia-galactanivoranssample2	150	150	0.3922271728515625	0.30122971588157793
h_bacteria-zobellia-galactanivoranssample2	150	300	0.4132304787635803	0.1975244622807413
h_bacteria-zobellia-galactanivoranssample2	150	500	0.1461704820394516	0.3604865566614612
h_bacteria-zobellia-galactanivoranssample2	150	1000	2.2166455892147496e-05	0.7437117607070021
h_bacteria-zobellia-galactanivoranssample3	150	150	0.8052083849906921	0.048206101282643216
h_bacteria-zobellia-galactanivoranssample3	150	300	0.1664484143257141	0.3683433286738513
h_bacteria-zobellia-galactanivoranssample3	150	500	0.7475610971450806	0.058533556605016086
h_bacteria-zobellia-galactanivoranssample3	150	1000	0.6455247402191162	0.03750283254022207
h_bacteria-zobellia-galactanivoranssample4	150	150	0.18629418313503265	0.5229642684204007
h_bacteria-zobellia-galactanivoranssample4	150	300	0.08750156313180923	0.4634080353519412
h_bacteria-zobellia-galactanivoranssample4	150	500	0.13713401556015015	0.3697811812075486
h_bacteria-zobellia-galactanivoranssample4	150	1000	0.007904263213276863	0.3605446030666969
h_bacteria-zobellia-galactanivoranssample5	150	150	0.18300041556358337	0.527496875035191
h_bacteria-zobellia-galactanivoranssample5	150	300	0.06985066831111908	0.49317423456734455
h_bacteria-zobellia-galactanivoranssample5	150	500	0.08916091173887253	0.42627330711772565
h_bacteria-zobellia-galactanivoranssample5	150	1000	0.003306620055809617	0.42308709117002796
h_bacteria-zobellia-galactanivoranssample6	150	150	0.3377070426940918	0.3526255334962444
h_bacteria-zobellia-galactanivoranssample6	150	300	0.43568155169487	0.18431257609234794
h_bacteria-zobellia-galactanivoranssample6	150	500	0.026562586426734924	0.5704622852734764
h_bacteria-zobellia-galactanivoranssample6	150	1000	1.2278642316232435e-06	0.8649255986101669
h_bacteria-zobellia-galactanivoranssample7	150	150	0.5589604377746582	0.15958716681118457
h_bacteria-zobellia-galactanivoranssample7	150	300	0.14426149427890778	0.39092866483293504
h_bacteria-zobellia-galactanivoranssample7	150	500	0.56475430727005	0.1054488325274229
h_bacteria-zobellia-galactanivoranssample7	150	1000	0.2895572781562805	0.12210136717274718
h_bacteria-zobellia-galactanivoranssample8	150	150	0.38128891587257385	0.3113028006441369
h_bacteria-zobellia-galactanivoranssample8	150	300	0.004366609267890453	0.7497689047211075
h_bacteria-zobellia-galactanivoranssample8	150	500	0.07302768528461456	0.4516735968691791
h_bacteria-zobellia-galactanivoranssample8	150	1000	0.006206601392477751	0.37701110355767053
h_bacteria-zobellia-galactanivoranssample9	150	150	0.5923572778701782	0.13927208026936633
h_bacteria-zobellia-galactanivoranssample9	150	300	0.20074264705181122	0.33790075303242095
h_bacteria-zobellia-galactanivoranssample9	150	500	0.21970835328102112	0.3020941127772865
h_bacteria-zobellia-galactanivoranssample9	150	1000	0.11473926156759262	0.18116927260367097
h_bacteria-zobellia-galactanivoranssample10	150	150	0.5567211508750916	0.16104829900564183
h_bacteria-zobellia-galactanivoranssample10	150	300	0.24655260145664215	0.30146097308021824
h_bacteria-zobellia-galactanivoranssample10	150	500	0.09135819971561432	0.4233946076125609
h_bacteria-zobellia-galactanivoranssample10	150	1000	0.5637496709823608	0.046491426844927866
h_bacteria-zobellia-galactanivoranssample11	150	150	0.053756289184093475	0.7374213128230538
h_bacteria-zobellia-galactanivoranssample11	150	300	0.27884751558303833	0.27996911214321146
h_bacteria-zobellia-galactanivoranssample11	150	500	0.021240349858999252	0.5937270691828632
h_bacteria-zobellia-galactanivoranssample11	150	1000	0.029889002442359924	0.2680527230153335
h_bacteria-zobellia-galactanivoranssample12	150	150	0.625921368598938	0.12087420186709609
h_bacteria-zobellia-galactanivoranssample12	150	300	0.11656574159860611	0.4236765567930739
h_bacteria-zobellia-galactanivoranssample12	150	500	0.022408636286854744	0.5880731528344841
h_bacteria-zobellia-galactanivoranssample12	150	1000	0.0012822899734601378	0.4912191253115794
h_bacteria-zobellia-galactanivoranssample13	150	150	0.6199520826339722	0.12409488631884776
h_bacteria-zobellia-galactanivoranssample13	150	300	0.6884353160858154	0.0675023673174911
h_bacteria-zobellia-galactanivoranssample13	150	500	0.5395621657371521	0.11501627500047037
h_bacteria-zobellia-galactanivoranssample13	150	1000	0.46974486112594604	0.07766825288919103
h_bacteria-zobellia-galactanivoranssample14	150	150	0.15657737851142883	0.5631468114097814
h_bacteria-zobellia-galactanivoranssample14	150	300	0.01621323451399803	0.6510630382829057
h_bacteria-zobellia-galactanivoranssample14	150	500	0.010890495963394642	0.6575288340326253
h_bacteria-zobellia-galactanivoranssample14	150	1000	0.0013028139946982265	0.4901994108316338
h_bacteria-zobellia-galactanivoranssample15	150	150	0.4505719542503357	0.24824326302631727
h_bacteria-zobellia-galactanivoranssample15	150	300	0.61081862449646	0.08883077061820806
h_bacteria-zobellia-galactanivoranssample15	150	500	0.21473313868045807	0.30532089032719334
h_bacteria-zobellia-galactanivoranssample15	150	1000	0.2712056338787079	0.12678450033990482
h_bacteria-zobellia-galactanivoranssample16	150	150	0.21321769058704376	0.4891977567820182
h_bacteria-zobellia-galactanivoranssample16	150	300	0.005770002491772175	0.7312812824097037
h_bacteria-zobellia-galactanivoranssample16	150	500	0.042852893471717834	0.5168488588684641
h_bacteria-zobellia-galactanivoranssample16	150	1000	4.9540460167918354e-05	0.6998451544678601
h_bacteria-zobellia-galactanivoranssample17	150	150	0.2807523310184479	0.41147340683100414
h_bacteria-zobellia-galactanivoranssample17	150	300	0.2635459899902344	0.28983857149298825
h_bacteria-zobellia-galactanivoranssample17	150	500	0.20230954885482788	0.3144179570641028
h_bacteria-zobellia-galactanivoranssample17	150	1000	0.2375224381685257	0.13567867663720826
h_bacteria-zobellia-galactanivoranssample18	150	150	0.27560409903526306	0.4170701906510062
h_bacteria-zobellia-galactanivoranssample18	150	300	0.0012815879890695214	0.81538305451594
h_bacteria-zobellia-galactanivoranssample18	150	500	0.5348519682884216	0.11697303806280457
h_bacteria-zobellia-galactanivoranssample18	150	1000	0.4941006302833557	0.06726338847344966
h_bacteria-zobellia-galactanivoranssample19	150	150	0.30785757303237915	0.38264208736388106
h_bacteria-zobellia-galactanivoranssample19	150	300	0.3104144334793091	0.258821075889435
h_bacteria-zobellia-galactanivoranssample19	150	500	0.04025695100426674	0.5237916047338614
h_bacteria-zobellia-galactanivoranssample19	150	1000	0.012821140699088573	0.32506231588488554
h_bacteria-zobellia-galactanivoranssample20	150	150	0.038054123520851135	0.7757795520320717
h_bacteria-zobellia-galactanivoranssample20	150	300	0.0009128027595579624	0.8305057041078595
h_bacteria-zobellia-galactanivoranssample20	150	500	0.2566356956958771	0.2775875369244953
h_bacteria-zobellia-galactanivoranssample20	150	1000	0.001018392969854176	0.5075345569907093
h_bacteria-zobellia-galactanivoranssample21	150	150	0.3849371075630188	0.30790475332484996
h_bacteria-zobellia-galactanivoranssample21	150	300	0.19506476819515228	0.34259593272309147
h_bacteria-zobellia-galactanivoranssample21	150	500	0.2769453227519989	0.26527310015240174
h_bacteria-zobellia-galactanivoranssample21	150	1000	0.0022157798521220684	0.4523566734647632
h_bacteria-zobellia-galactanivoranssample22	150	150	0.02224433608353138	0.8228032341978131
h_bacteria-zobellia-galactanivoranssample22	150	300	0.013207288458943367	0.6684797312531
h_bacteria-zobellia-galactanivoranssample22	150	500	0.000957536743953824	0.8264783909386818
h_bacteria-zobellia-galactanivoranssample22	150	1000	3.2345778890885413e-06	0.8293677770224337
h_bacteria-zobellia-galactanivoranssample23	150	150	0.10455594211816788	0.641200549543361
h_bacteria-zobellia-galactanivoranssample23	150	300	0.16577371954917908	0.3691211615637823
h_bacteria-zobellia-galactanivoranssample23	150	500	0.018313182517886162	0.6087320551656663
h_bacteria-zobellia-galactanivoranssample23	150	1000	0.06257428973913193	0.21991842284160434
h_bacteria-zobellia-galactanivoranssample24	150	150	0.28489118814468384	0.4069886600376122
h_bacteria-zobellia-galactanivoranssample24	150	300	0.1551617980003357	0.37981354556522523
h_bacteria-zobellia-galactanivoranssample24	150	500	0.009823672473430634	0.6668610886376037
h_bacteria-zobellia-galactanivoranssample24	150	1000	0.05412609130144119	0.22926580557443915
h_bacteria-zobellia-galactanivoranssample25	150	150	0.6116060614585876	0.12852051215639462
h_bacteria-zobellia-galactanivoranssample25	150	300	0.5414187908172607	0.1143470712900753
h_bacteria-zobellia-galactanivoranssample25	150	500	0.541226863861084	0.11448945417599579
h_bacteria-zobellia-galactanivoranssample25	150	1000	0.7813054919242859	0.02673917969635169
h_bacteria-zobellia-galactanivoranssample26	150	150	0.3803359866142273	0.3122318442359883
h_bacteria-zobellia-galactanivoranssample26	150	300	0.2975172996520996	0.2672363259232538
h_bacteria-zobellia-galactanivoranssample26	150	500	0.5317733883857727	0.11845942538900073
h_bacteria-zobellia-galactanivoranssample26	150	1000	0.4935194253921509	0.0675277588941763
h_bacteria-zobellia-galactanivoranssample27	150	150	0.12331925332546234	0.6110741996148692
h_bacteria-zobellia-galactanivoranssample27	150	300	0.1403806209564209	0.39522929160842313
h_bacteria-zobellia-galactanivoranssample27	150	500	0.11213800311088562	0.3964985230201885
h_bacteria-zobellia-galactanivoranssample27	150	1000	0.002102319151163101	0.4561145101593776
h_bacteria-zobellia-galactanivoranssample28	150	150	0.1798911988735199	0.5316100043918425
h_bacteria-zobellia-galactanivoranssample28	150	300	0.052600353956222534	0.528695269874194
h_bacteria-zobellia-galactanivoranssample28	150	500	0.0027777187060564756	0.7639184180323242
h_bacteria-zobellia-galactanivoranssample28	150	1000	0.0006935469573363662	0.5340471334692952
h_bacteria-zobellia-galactanivoranssample29	150	150	0.608238935470581	0.1303504465039808
