name	sample_len	model_contig_len	score	pvalue
h_bacteria-bombilactobacillus-bombisample0	50	150	0.10470259934663773	0.640969696287204
h_bacteria-bombilactobacillus-bombisample0	50	300	0.004467953462153673	0.7482921495242819
h_bacteria-bombilactobacillus-bombisample0	50	500	0.002271069213747978	0.7774464242036538
h_bacteria-bombilactobacillus-bombisample0	50	1000	0.00013035375741310418	0.6427789107938666
h_bacteria-bombilactobacillus-bombisample1	50	150	0.34943634271621704	0.3412630488395401
h_bacteria-bombilactobacillus-bombisample1	50	300	0.031053360551595688	0.5880867565495784
h_bacteria-bombilactobacillus-bombisample1	50	500	0.043875552713871	0.5141112720841408
h_bacteria-bombilactobacillus-bombisample1	50	1000	0.021950233727693558	0.28852254702016766
h_bacteria-bombilactobacillus-bombisample2	50	150	0.5604583024978638	0.15871161360795485
h_bacteria-bombilactobacillus-bombisample2	50	300	0.8503953218460083	0.03392591423546918
h_bacteria-bombilactobacillus-bombisample2	50	500	0.4821811318397522	0.1509623887561384
h_bacteria-bombilactobacillus-bombisample2	50	1000	0.10523485392332077	0.18687212025077424
h_bacteria-bombilactobacillus-bombisample3	50	150	0.9209002256393433	0.016486300829945608
h_bacteria-bombilactobacillus-bombisample3	50	300	0.8288379907608032	0.0377023492807864
h_bacteria-bombilactobacillus-bombisample3	50	500	0.1465681493282318	0.3601196635872735
h_bacteria-bombilactobacillus-bombisample3	50	1000	0.2966841459274292	0.120024171009895
h_bacteria-bombilactobacillus-bombisample4	50	150	0.027680452913045883	0.8052471255954324
h_bacteria-bombilactobacillus-bombisample4	50	300	0.010909751057624817	0.684053298462371
h_bacteria-bombilactobacillus-bombisample4	50	500	0.0002078838151646778	0.8911080170840467
h_bacteria-bombilactobacillus-bombisample4	50	1000	0.0010599312372505665	0.50438099554347
h_bacteria-bombilactobacillus-bombisample5	50	150	0.5432953834533691	0.1701810790419027
h_bacteria-bombilactobacillus-bombisample5	50	300	0.002830785233527422	0.7751273842269017
h_bacteria-bombilactobacillus-bombisample5	50	500	1.9460463590803556e-05	0.948493856892886
h_bacteria-bombilactobacillus-bombisample5	50	1000	0.022007664665579796	0.2883337110053629
h_bacteria-bombilactobacillus-bombisample6	50	150	0.40105563402175903	0.2931639283341404
h_bacteria-bombilactobacillus-bombisample6	50	300	0.10637320578098297	0.4366855300536592
h_bacteria-bombilactobacillus-bombisample6	50	500	0.0003198013291694224	0.8753880599823138
h_bacteria-bombilactobacillus-bombisample6	50	1000	0.0018356911605224013	0.46559407810257575
h_bacteria-bombilactobacillus-bombisample7	50	150	0.6438843011856079	0.11179772750306866
h_bacteria-bombilactobacillus-bombisample7	50	300	0.8461018800735474	0.034692474184966404
h_bacteria-bombilactobacillus-bombisample7	50	500	0.003796231932938099	0.7430995879508552
h_bacteria-bombilactobacillus-bombisample7	50	1000	0.01785595342516899	0.3025908301231211
h_bacteria-bombilactobacillus-bombisample8	50	150	0.23960113525390625	0.4575117397326607
h_bacteria-bombilactobacillus-bombisample8	50	300	0.2561281621456146	0.29491703115840734
h_bacteria-bombilactobacillus-bombisample8	50	500	0.13721342384815216	0.36968710606032096
h_bacteria-bombilactobacillus-bombisample8	50	1000	0.017853744328022003	0.3025908301231211
h_bacteria-bombilactobacillus-bombisample9	50	150	0.03617266193032265	0.780886476503643
h_bacteria-bombilactobacillus-bombisample9	50	300	0.6707265377044678	0.07188754114623258
h_bacteria-bombilactobacillus-bombisample9	50	500	0.0978538990020752	0.41431635590509697
h_bacteria-bombilactobacillus-bombisample9	50	1000	0.00015130492101889104	0.6326006495958909
h_bacteria-bombilactobacillus-bombisample10	50	150	0.02427572011947632	0.8158748212294906
h_bacteria-bombilactobacillus-bombisample10	50	300	0.001078100991435349	0.8230542904811291
h_bacteria-bombilactobacillus-bombisample10	50	500	0.00599541375413537	0.7080377805791266
h_bacteria-bombilactobacillus-bombisample10	50	1000	0.020072611048817635	0.2943575798776343
h_bacteria-bombilactobacillus-bombisample11	50	150	0.0386185497045517	0.7743268656884494
h_bacteria-bombilactobacillus-bombisample11	50	300	0.012055538594722748	0.6760156919330839
h_bacteria-bombilactobacillus-bombisample11	50	500	0.0032236711122095585	0.7543133455003858
h_bacteria-bombilactobacillus-bombisample11	50	1000	0.0020201466977596283	0.45856937835183925
h_bacteria-bombilactobacillus-bombisample12	50	150	0.3815380334854126	0.3110325334174165
h_bacteria-bombilactobacillus-bombisample12	50	300	0.007160752546042204	0.7165250033818821
h_bacteria-bombilactobacillus-bombisample12	50	500	0.033101487904787064	0.5457957816703983
h_bacteria-bombilactobacillus-bombisample12	50	1000	0.007663794327527285	0.36275398443991236
h_bacteria-bombilactobacillus-bombisample13	50	150	0.5770221948623657	0.14846398126147228
h_bacteria-bombilactobacillus-bombisample13	50	300	0.05408120155334473	0.5254993912612166
h_bacteria-bombilactobacillus-bombisample13	50	500	8.078823157120496e-05	0.9190389282959228
h_bacteria-bombilactobacillus-bombisample13	50	1000	0.007893669418990612	0.36058237026965784
h_bacteria-bombilactobacillus-bombisample14	50	150	0.2457374781370163	0.4504904224051531
h_bacteria-bombilactobacillus-bombisample14	50	300	0.37476199865341187	0.22002525138657167
h_bacteria-bombilactobacillus-bombisample14	50	500	0.04267018660902977	0.5173850872076615
h_bacteria-bombilactobacillus-bombisample14	50	1000	0.004125996958464384	0.40696049550570285
h_bacteria-bombilactobacillus-bombisample15	50	150	0.4804041385650635	0.22148117701377237
h_bacteria-bombilactobacillus-bombisample15	50	300	0.36933356523513794	0.22318731117824772
h_bacteria-bombilactobacillus-bombisample15	50	500	0.008145557716488838	0.6828350486368511
h_bacteria-bombilactobacillus-bombisample15	50	1000	0.002014072146266699	0.4588337487725659
h_bacteria-bombilactobacillus-bombisample16	50	150	0.9381711483001709	0.012609655296674587
h_bacteria-bombilactobacillus-bombisample16	50	300	0.4905951917171478	0.14792352437209721
h_bacteria-bombilactobacillus-bombisample16	50	500	0.0012919028522446752	0.810833693954731
h_bacteria-bombilactobacillus-bombisample16	50	1000	0.0010148795554414392	0.5078178110129163
h_bacteria-bombilactobacillus-bombisample17	50	150	0.10564689338207245	0.6394973029583
