name	sample_len	model_contig_len	score	pvalue
h_bacteria-bombilactobacillus-bombisample0	25	150	0.44291603565216064	0.2552448733685431
h_bacteria-bombilactobacillus-bombisample0	25	300	0.004919114522635937	0.7419793028813636
h_bacteria-bombilactobacillus-bombisample0	25	500	0.00014106612070463598	0.9032531185911306
h_bacteria-bombilactobacillus-bombisample0	25	1000	0.0005684515344910324	0.5477188609411587
h_bacteria-bombilactobacillus-bombisample1	25	150	0.45880699157714844	0.2409488631884776
h_bacteria-bombilactobacillus-bombisample1	25	300	0.00012816840899176896	0.8964467691752717
h_bacteria-bombilactobacillus-bombisample1	25	500	0.0008762601646594703	0.8307870326817062
h_bacteria-bombilactobacillus-bombisample1	25	1000	0.002030594740062952	0.4583238915325931
h_bacteria-bombilactobacillus-bombisample2	25	150	0.11190180480480194	0.6292046260740307
h_bacteria-bombilactobacillus-bombisample2	25	300	0.00010804309567902237	0.9009728547594354
h_bacteria-bombilactobacillus-bombisample2	25	500	0.002522454597055912	0.7707859037799394
h_bacteria-bombilactobacillus-bombisample2	25	1000	0.001173937227576971	0.49752624820605784
h_bacteria-bombilactobacillus-bombisample3	25	150	0.04341164603829384	0.7621929933221473
h_bacteria-bombilactobacillus-bombisample3	25	300	0.00011923318379558623	0.8982673490553276
h_bacteria-bombilactobacillus-bombisample3	25	500	0.012462841346859932	0.6456471429377787
h_bacteria-bombilactobacillus-bombisample3	25	1000	0.010438782162964344	0.34062240350479644
h_bacteria-bombilactobacillus-bombisample4	25	150	0.0019498453475534916	0.9374725509847862
h_bacteria-bombilactobacillus-bombisample4	25	300	0.0036425525322556496	0.7606303828290572
h_bacteria-bombilactobacillus-bombisample4	25	500	0.0033580793533474207	0.7514910910835575
h_bacteria-bombilactobacillus-bombisample4	25	1000	0.010125226341187954	0.3431716897046605
h_bacteria-bombilactobacillus-bombisample5	25	150	0.952521026134491	0.009549442010788167
h_bacteria-bombilactobacillus-bombisample5	25	300	0.5014668703079224	0.1374115074175948
h_bacteria-bombilactobacillus-bombisample5	25	500	0.0023249986115843058	0.775988259421626
h_bacteria-bombilactobacillus-bombisample5	25	1000	0.036425501108169556	0.2556650804441423
h_bacteria-bombilactobacillus-bombisample6	25	150	0.1192270964384079	0.6174761545478091
h_bacteria-bombilactobacillus-bombisample6	25	300	0.001558271236717701	0.8061561527708888
h_bacteria-bombilactobacillus-bombisample6	25	500	0.0016846441430971026	0.7958851530602645
h_bacteria-bombilactobacillus-bombisample6	25	1000	0.009454200975596905	0.3481380768940252
h_bacteria-bombilactobacillus-bombisample7	25	150	0.009010744281113148	0.8801758989200572
h_bacteria-bombilactobacillus-bombisample7	25	300	0.18949104845523834	0.3473643865265816
h_bacteria-bombilactobacillus-bombisample7	25	500	0.02617184817790985	0.5717887448493857
h_bacteria-bombilactobacillus-bombisample7	25	1000	0.0063446820713579655	0.3755381826421935
h_bacteria-bombilactobacillus-bombisample8	25	150	0.6040279865264893	0.13276032927557121
h_bacteria-bombilactobacillus-bombisample8	25	300	0.0017546744784340262	0.8002153131622852
h_bacteria-bombilactobacillus-bombisample8	25	500	0.13579607009887695	0.3711923084159627
h_bacteria-bombilactobacillus-bombisample8	25	1000	0.3873402774333954	0.09951657980209985
h_bacteria-bombilactobacillus-bombisample9	25	150	0.1498262584209442	0.5724259861938492
h_bacteria-bombilactobacillus-bombisample9	25	300	2.22170383494813e-05	0.933219100870271
h_bacteria-bombilactobacillus-bombisample9	25	500	0.002993891481310129	0.7590923629795481
